训练开始时间: 2025_03_10_10_49_29
--------------------------------------------------
开始训练 - 保存路径: /data/projects/my_stego/results/atwbwbrhrctqdkrk-snow-6c7f6b9696-7bgqc_2025_03_10_10_49_29
------------------开始训练------------------
Epoch [46/200], Train - HLoss: 0.0021, RLoss: 0.0020, Sectet PSNR: 27.97dB, Val - Cover PSNR: 26.20dB, Secret PSNR: 27.12dB, Time: 1174.64s
Epoch [47/200], Train - HLoss: 0.0021, RLoss: 0.0015, Sectet PSNR: 28.87dB, Val - Cover PSNR: 26.68dB, Secret PSNR: 30.06dB, Time: 1200.11s
Epoch [48/200], Train - HLoss: 0.0021, RLoss: 0.0019, Sectet PSNR: 27.95dB, Val - Cover PSNR: 26.31dB, Secret PSNR: 28.74dB, Time: 1225.82s
Epoch [49/200], Train - HLoss: 0.0021, RLoss: 0.0016, Sectet PSNR: 28.85dB, Val - Cover PSNR: 28.00dB, Secret PSNR: 30.32dB, Time: 1251.01s
Epoch [50/200], Train - HLoss: 0.0019, RLoss: 0.0014, Sectet PSNR: 29.15dB, Val - Cover PSNR: 28.11dB, Secret PSNR: 31.16dB, Time: 1276.16s
Epoch [51/200], Train - HLoss: 0.0024, RLoss: 0.0019, Sectet PSNR: 28.40dB, Val - Cover PSNR: 27.11dB, Secret PSNR: 29.73dB, Time: 1301.48s
保存最佳模型 - Val total PSNR: 56.84dB
Epoch [52/200], Train - HLoss: 0.0018, RLoss: 0.0012, Sectet PSNR: 29.87dB, Val - Cover PSNR: 27.97dB, Secret PSNR: 30.11dB, Time: 1327.48s
Epoch [53/200], Train - HLoss: 0.0017, RLoss: 0.0012, Sectet PSNR: 29.56dB, Val - Cover PSNR: 27.94dB, Secret PSNR: 29.13dB, Time: 1353.18s
Epoch [54/200], Train - HLoss: 0.0027, RLoss: 0.0025, Sectet PSNR: 27.42dB, Val - Cover PSNR: 27.50dB, Secret PSNR: 30.28dB, Time: 1378.51s
Epoch [55/200], Train - HLoss: 0.0020, RLoss: 0.0015, Sectet PSNR: 29.03dB, Val - Cover PSNR: 26.55dB, Secret PSNR: 28.63dB, Time: 1403.70s
Epoch [56/200], Train - HLoss: 0.0018, RLoss: 0.0012, Sectet PSNR: 29.87dB, Val - Cover PSNR: 25.79dB, Secret PSNR: 26.91dB, Time: 1429.00s
Epoch [57/200], Train - HLoss: 0.0017, RLoss: 0.0013, Sectet PSNR: 29.59dB, Val - Cover PSNR: 27.39dB, Secret PSNR: 30.29dB, Time: 1454.21s
Epoch [58/200], Train - HLoss: 0.0020, RLoss: 0.0018, Sectet PSNR: 28.26dB, Val - Cover PSNR: 26.28dB, Secret PSNR: 26.19dB, Time: 1479.77s
Epoch [59/200], Train - HLoss: 0.0020, RLoss: 0.0016, Sectet PSNR: 28.90dB, Val - Cover PSNR: 26.01dB, Secret PSNR: 26.80dB, Time: 1504.84s
Epoch [60/200], Train - HLoss: 0.0018, RLoss: 0.0013, Sectet PSNR: 29.49dB, Val - Cover PSNR: 28.16dB, Secret PSNR: 30.41dB, Time: 1529.98s
Epoch [61/200], Train - HLoss: 0.0018, RLoss: 0.0015, Sectet PSNR: 29.11dB, Val - Cover PSNR: 26.42dB, Secret PSNR: 27.85dB, Time: 1555.05s
Epoch [62/200], Train - HLoss: 0.0021, RLoss: 0.0019, Sectet PSNR: 28.17dB, Val - Cover PSNR: 27.69dB, Secret PSNR: 28.80dB, Time: 1580.66s
Epoch [63/200], Train - HLoss: 0.0020, RLoss: 0.0016, Sectet PSNR: 28.70dB, Val - Cover PSNR: 27.43dB, Secret PSNR: 30.34dB, Time: 1605.89s
Epoch [64/200], Train - HLoss: 0.0016, RLoss: 0.0011, Sectet PSNR: 30.24dB, Val - Cover PSNR: 27.45dB, Secret PSNR: 28.96dB, Time: 1631.55s
Epoch [65/200], Train - HLoss: 0.0017, RLoss: 0.0013, Sectet PSNR: 29.51dB, Val - Cover PSNR: 27.86dB, Secret PSNR: 30.88dB, Time: 1657.43s
Epoch [66/200], Train - HLoss: 0.0018, RLoss: 0.0013, Sectet PSNR: 29.62dB, Val - Cover PSNR: 28.07dB, Secret PSNR: 29.74dB, Time: 1682.59s
Epoch [67/200], Train - HLoss: 0.0016, RLoss: 0.0011, Sectet PSNR: 30.38dB, Val - Cover PSNR: 28.03dB, Secret PSNR: 29.61dB, Time: 1708.20s
Epoch [68/200], Train - HLoss: 0.0019, RLoss: 0.0017, Sectet PSNR: 28.73dB, Val - Cover PSNR: 27.29dB, Secret PSNR: 29.63dB, Time: 1733.50s
Epoch [69/200], Train - HLoss: 0.0018, RLoss: 0.0014, Sectet PSNR: 29.58dB, Val - Cover PSNR: 26.23dB, Secret PSNR: 27.61dB, Time: 1759.14s
Epoch [70/200], Train - HLoss: 0.0020, RLoss: 0.0016, Sectet PSNR: 28.79dB, Val - Cover PSNR: 27.51dB, Secret PSNR: 30.39dB, Time: 1784.63s
Epoch [71/200], Train - HLoss: 0.0017, RLoss: 0.0011, Sectet PSNR: 30.30dB, Val - Cover PSNR: 28.22dB, Secret PSNR: 31.51dB, Time: 1810.07s
Epoch [72/200], Train - HLoss: 0.0017, RLoss: 0.0012, Sectet PSNR: 29.92dB, Val - Cover PSNR: 28.64dB, Secret PSNR: 30.75dB, Time: 1835.98s
Epoch [73/200], Train - HLoss: 0.0021, RLoss: 0.0016, Sectet PSNR: 29.51dB, Val - Cover PSNR: 26.71dB, Secret PSNR: 29.08dB, Time: 1861.37s
Epoch [74/200], Train - HLoss: 0.0017, RLoss: 0.0010, Sectet PSNR: 30.65dB, Val - Cover PSNR: 28.17dB, Secret PSNR: 29.50dB, Time: 1886.70s
Epoch [75/200], Train - HLoss: 0.0015, RLoss: 0.0011, Sectet PSNR: 30.34dB, Val - Cover PSNR: 28.31dB, Secret PSNR: 28.54dB, Time: 1912.17s
Epoch [76/200], Train - HLoss: 0.0017, RLoss: 0.0013, Sectet PSNR: 29.74dB, Val - Cover PSNR: 28.63dB, Secret PSNR: 31.30dB, Time: 1937.50s
Epoch [77/200], Train - HLoss: 0.0016, RLoss: 0.0013, Sectet PSNR: 29.44dB, Val - Cover PSNR: 28.40dB, Secret PSNR: 29.07dB, Time: 1963.23s
Epoch [78/200], Train - HLoss: 0.0017, RLoss: 0.0013, Sectet PSNR: 29.66dB, Val - Cover PSNR: 28.55dB, Secret PSNR: 31.55dB, Time: 1988.85s
Epoch [79/200], Train - HLoss: 0.0016, RLoss: 0.0011, Sectet PSNR: 30.15dB, Val - Cover PSNR: 28.50dB, Secret PSNR: 31.73dB, Time: 2014.82s
Epoch [80/200], Train - HLoss: 0.0015, RLoss: 0.0011, Sectet PSNR: 30.40dB, Val - Cover PSNR: 28.52dB, Secret PSNR: 30.33dB, Time: 2040.70s
Epoch [81/200], Train - HLoss: 0.0015, RLoss: 0.0011, Sectet PSNR: 30.34dB, Val - Cover PSNR: 28.49dB, Secret PSNR: 31.00dB, Time: 2066.23s
